Date,weekday,DFEDTARL,DFEDTARU,IORR,sdate,Dater,SOFR,EFFR,RRPONTSYAWARD,,,,,,,,
3/16/2023,Thursday,25,50,50,3/16/2023,6/20/2023,5.05,5.07,5.05,,,,,,,,
3/17/2023,Friday,25,50,50,3/17/2023,6/21/2023,5.05,5.07,5.05,,,,,,,,
3/20/2023,Monday,25,50,50,3/20/2023,6/22/2023,5.05,5.07,5.05,,,,,,,,
3/21/2023,Tuesday,25,50,50,3/21/2023,6/23/2023,5.05,5.07,5.05,,,,,,,,
3/22/2023,Wednesday,25,50,50,3/22/2023,6/26/2023,5.05,5.07,5.05,,,,,,,,
3/23/2023,Thursday,25,50,50,3/23/2023,6/27/2023,5.05,5.07,5.05,,,,,,,,
3/24/2023,Friday,25,50,50,3/24/2023,6/28/2023,5.06,5.07,5.05,,,,,,,,
3/27/2023,Monday,25,50,50,3/27/2023,6/29/2023,5.06,5.07,5.05,,,,,,,,
3/28/2023,Tuesday,25,50,50,3/28/2023,6/30/2023,5.09,5.08,5.05,,,,,,,,
3/29/2023,Wednesday,25,50,50,3/29/2023,7/3/2023,5.06,5.08,5.05,,,,,,,,
3/30/2023,Thursday,25,50,50,3/30/2023,7/5/2023,5.06,5.08,5.05,,,,,,,,
3/31/2023,Friday,25,50,50,3/31/2023,7/6/2023,5.06,5.08,5.05,,,,,,,,
4/3/2023,Monday,25,50,50,4/3/2023,7/7/2023,5.06,5.08,5.05,,,,,,,,
4/4/2023,Tuesday,25,50,50,4/4/2023,7/10/2023,5.06,5.07,5.05,,,,,,,,
4/5/2023,Wednesday,25,50,50,4/5/2023,7/11/2023,5.06,5.08,5.05,,,,,,,,
4/6/2023,Thursday,25,50,50,4/6/2023,7/12/2023,5.05,5.08,5.05,,,,,,,,
4/7/2023,Friday,25,50,50,4/7/2023,7/13/2023,5.06,5.08,5.05,,,,,,,,
4/10/2023,Monday,25,50,50,4/10/2023,7/14/2023,5.05,5.08,5.05,,,,,,,,
4/11/2023,Tuesday,25,50,50,4/11/2023,7/17/2023,5.06,5.08,5.05,,,,,,,,
4/12/2023,Wednesday,25,50,50,4/12/2023,7/18/2023,5.06,5.08,5.05,,,,,,,,
4/13/2023,Thursday,25,50,50,4/13/2023,7/19/2023,5.05,5.08,5.05,,,,,,,,
4/14/2023,Friday,25,50,50,4/14/2023,7/20/2023,5.06,5.08,5.05,,,,,,,,
4/17/2023,Monday,25,50,50,4/17/2023,7/21/2023,5.05,5.08,5.05,,,,,,,,
4/18/2023,Tuesday,25,50,50,4/18/2023,7/24/2023,5.05,5.08,5.05,,,,,,,,
4/19/2023,Wednesday,25,50,50,4/19/2023,7/25/2023,5.06,5.08,5.05,,,,,,,,
4/20/2023,Thursday,25,50,50,4/20/2023,7/26/2023,5.06,5.08,5.05,,,,,,,,
4/21/2023,Friday,25,50,50,4/21/2023,7/27/2023,5.31,5.33,5.3,,,,,,,,
4/24/2023,Monday,25,50,50,4/24/2023,7/28/2023,5.3,5.33,5.3,,,,,,,,
4/25/2023,Tuesday,25,50,50,4/25/2023,7/31/2023,5.31,5.33,5.3,,,,,,,,
4/26/2023,Wednesday,25,50,50,4/26/2023,8/1/2023,5.31,5.33,5.3,,,,,,,,
4/27/2023,Thursday,25,50,50,4/27/2023,8/2/2023,5.3,5.33,5.3,,,,,,,,
4/28/2023,Friday,25,50,50,4/28/2023,8/3/2023,5.3,5.33,5.3,,,,,,,,
5/1/2023,Monday,25,50,50,5/1/2023,8/4/2023,5.3,5.33,5.3,,,,,,,,
5/2/2023,Tuesday,25,50,50,5/2/2023,8/7/2023,5.3,5.33,5.3,,,,,,,,
5/3/2023,Wednesday,25,50,50,5/3/2023,8/8/2023,5.3,5.33,5.3,,,,,,,,
5/4/2023,Thursday,25,50,50,5/4/2023,8/9/2023,5.3,5.33,5.3,,,,,,,,
5/5/2023,Friday,25,50,50,5/5/2023,8/10/2023,5.3,5.33,5.3,,,,,,,,
5/8/2023,Monday,25,50,50,5/8/2023,8/11/2023,5.3,5.33,5.3,,,,,,,,
5/9/2023,Tuesday,25,50,50,5/9/2023,8/14/2023,5.3,5.33,5.3,,,,,,,,
5/10/2023,Wednesday,25,50,50,5/10/2023,8/15/2023,5.3,5.33,5.3,,,,,,,,
5/11/2023,Thursday,25,50,50,5/11/2023,8/16/2023,5.3,5.33,5.3,,,,,,,,
5/12/2023,Friday,25,50,50,5/12/2023,8/17/2023,5.3,5.33,5.3,,,,,,,,
5/15/2023,Monday,25,50,50,5/15/2023,8/18/2023,5.3,5.33,5.3,,,,,,,,
5/16/2023,Tuesday,25,50,50,5/16/2023,8/21/2023,5.3,5.33,5.3,,,,,,,,
5/17/2023,Wednesday,25,50,50,5/17/2023,8/22/2023,5.3,5.33,5.3,,,,,,,,
5/18/2023,Thursday,25,50,50,5/18/2023,8/23/2023,5.3,5.33,5.3,,,,,,,,
5/19/2023,Friday,25,50,50,5/19/2023,8/24/2023,5.3,5.33,5.3,,,,,,,,
5/22/2023,Monday,25,50,50,5/22/2023,8/25/2023,5.3,5.33,5.3,,,,,,,,
5/23/2023,Tuesday,25,50,50,5/23/2023,8/28/2023,5.3,5.33,5.3,,,,,,,,
5/24/2023,Wednesday,25,50,50,5/24/2023,8/29/2023,5.3,5.33,5.3,,,,,,,,
5/25/2023,Thursday,25,50,50,5/25/2023,8/30/2023,5.3,5.33,5.3,,,,,,,,
5/26/2023,Friday,25,50,50,5/26/2023,8/31/2023,5.31,5.33,5.3,,,,,,,,
5/29/2023,Monday,25,50,50,5/29/2023,9/1/2023,5.31,5.33,5.3,,,,,,,,
5/30/2023,Tuesday,25,50,50,5/30/2023,9/5/2023,5.31,5.33,5.3,,,,,,,,
5/31/2023,Wednesday,25,50,50,5/31/2023,9/6/2023,5.3,5.33,5.3,,,,,,,,
6/1/2023,Thursday,25,50,50,6/1/2023,9/7/2023,5.31,5.33,5.3,,,,,,,,
6/2/2023,Friday,25,50,50,6/2/2023,9/8/2023,5.3,5.33,5.3,,,,,,,,
6/5/2023,Monday,25,50,50,6/5/2023,9/11/2023,5.3,5.33,5.3,,,,,,,,
6/6/2023,Tuesday,25,50,50,6/6/2023,9/12/2023,5.3,5.33,5.3,,,,,,,,
6/7/2023,Wednesday,25,50,50,6/7/2023,9/13/2023,5.3,5.33,5.3,,,,,,,,
6/8/2023,Thursday,25,50,50,6/8/2023,9/14/2023,5.3,5.33,5.3,,,,,,,,
6/9/2023,Friday,25,50,50,6/9/2023,9/15/2023,5.31,5.33,5.3,,,,,,,,
6/12/2023,Monday,25,50,50,6/12/2023,9/18/2023,5.31,5.33,5.3,,,,,,,,
6/13/2023,Tuesday,25,50,50,6/13/2023,9/19/2023,5.31,5.33,5.3,,,,,,,,
6/14/2023,Wednesday,25,50,50,6/14/2023,9/20/2023,5.3,5.33,5.3,,,,,,,,
6/15/2023,Thursday,25,50,50,6/15/2023,9/21/2023,5.3,5.33,5.3,,,,,,,,
6/16/2023,Friday,25,50,50,6/16/2023,9/22/2023,5.3,5.33,5.3,,,,,,,,
6/19/2023,Monday,25,50,50,6/19/2023,9/25/2023,5.31,5.33,5.3,,,,,,,,
6/20/2023,Tuesday,25,50,50,6/20/2023,9/26/2023,5.31,5.33,5.3,,,,,,,,
6/21/2023,Wednesday,25,50,50,6/21/2023,9/27/2023,5.32,5.33,5.3,,,,,,,,
6/22/2023,Thursday,25,50,50,6/22/2023,9/28/2023,5.31,5.33,5.3,,,,,,,,
6/23/2023,Friday,25,50,50,6/23/2023,9/29/2023,5.31,5.33,5.3,,,,,,,,
6/26/2023,Monday,25,50,50,6/26/2023,10/2/2023,5.32,5.33,5.3,,,,,,,,
6/27/2023,Tuesday,25,50,50,6/27/2023,10/3/2023,5.33,5.33,5.3,,,,,,,,
6/28/2023,Wednesday,25,50,50,6/28/2023,10/4/2023,5.32,5.33,5.3,,,,,,,,
6/29/2023,Thursday,25,50,50,6/29/2023,10/5/2023,5.32,5.33,5.3,,,,,,,,
6/30/2023,Friday,25,50,50,6/30/2023,10/6/2023,5.31,5.33,5.3,,,,,,,,
7/3/2023,Monday,25,50,50,7/3/2023,10/10/2023,5.31,5.33,5.3,,,,,,,,
7/4/2023,Tuesday,25,50,50,7/4/2023,10/11/2023,5.31,5.33,5.3,,,,,,,,
7/5/2023,Wednesday,25,50,50,7/5/2023,10/12/2023,5.31,5.33,5.3,,,,,,,,
7/6/2023,Thursday,25,50,50,7/6/2023,10/13/2023,5.31,5.33,5.3,,,,,,,,
7/7/2023,Friday,25,50,50,7/7/2023,10/16/2023,5.31,5.33,5.3,,,,,,,,
7/10/2023,Monday,25,50,50,7/10/2023,10/17/2023,5.31,5.33,5.3,,,,,,,,
7/11/2023,Tuesday,25,50,50,7/11/2023,10/18/2023,5.3,5.33,5.3,,,,,,,,
7/12/2023,Wednesday,25,50,50,7/12/2023,10/19/2023,5.3,5.33,5.3,,,,,,,,
7/13/2023,Thursday,25,50,50,7/13/2023,10/20/2023,5.3,5.33,5.3,,,,,,,,
7/14/2023,Friday,25,50,50,7/14/2023,10/23/2023,5.3,5.33,5.3,,,,,,,,
7/17/2023,Monday,25,50,50,7/17/2023,10/24/2023,5.3,5.33,5.3,,,,,,,,
7/18/2023,Tuesday,25,50,50,7/18/2023,10/25/2023,5.3,5.33,5.3,,,,,,,,
7/19/2023,Wednesday,25,50,50,7/19/2023,10/26/2023,5.31,5.33,5.3,,,,,,,,
7/20/2023,Thursday,25,50,50,7/20/2023,10/27/2023,5.31,5.33,5.3,,,,,,,,
7/21/2023,Friday,25,50,50,7/21/2023,10/30/2023,5.31,5.33,5.3,,,,,,,,
7/24/2023,Monday,25,50,50,7/24/2023,10/31/2023,5.35,5.33,5.3,,,,,,,,
7/25/2023,Tuesday,25,50,50,7/25/2023,11/1/2023,5.32,5.33,5.3,,,,,,,,
7/26/2023,Wednesday,25,50,50,7/26/2023,11/2/2023,5.33,5.33,5.3,,,,,,,,
7/27/2023,Thursday,25,50,50,7/27/2023,11/3/2023,5.32,5.33,5.3,,,,,,,,
7/28/2023,Friday,25,50,50,7/28/2023,11/6/2023,5.32,5.33,5.3,,,,,,,,
7/31/2023,Monday,25,50,50,7/31/2023,11/7/2023,5.32,5.33,5.3,,,,,,,,
8/1/2023,Tuesday,25,50,50,8/1/2023,11/8/2023,5.32,5.33,5.3,,,,,,,,
8/2/2023,Wednesday,25,50,50,8/2/2023,11/9/2023,5.32,5.33,5.3,,,,,,,,
8/3/2023,Thursday,25,50,50,8/3/2023,11/10/2023,5.32,5.33,5.3,,,,,,,,
8/4/2023,Friday,25,50,50,8/4/2023,11/13/2023,5.32,5.33,5.3,,,,,,,,
8/7/2023,Monday,25,50,50,8/7/2023,11/14/2023,5.32,5.33,5.3,,,,,,,,
8/8/2023,Tuesday,25,50,50,8/8/2023,11/15/2023,5.32,5.33,5.3,,,,,,,,
8/9/2023,Wednesday,25,50,50,8/9/2023,11/16/2023,5.32,5.33,5.3,,,,,,,,
8/10/2023,Thursday,25,50,50,8/10/2023,11/17/2023,5.32,5.33,5.3,,,,,,,,
8/11/2023,Friday,25,50,50,8/11/2023,11/20/2023,5.31,5.33,5.3,,,,,,,,
8/14/2023,Monday,25,50,50,8/14/2023,11/21/2023,5.31,5.33,5.3,,,,,,,,
8/15/2023,Tuesday,25,50,50,8/15/2023,11/22/2023,5.31,5.33,5.3,,,,,,,,
8/16/2023,Wednesday,25,50,50,8/16/2023,11/24/2023,5.32,5.33,5.3,,,,,,,,
8/17/2023,Thursday,25,50,50,8/17/2023,11/27/2023,5.32,5.33,5.3,,,,,,,,
8/18/2023,Friday,25,50,50,8/18/2023,11/28/2023,5.32,5.33,5.3,,,,,,,,
8/21/2023,Monday,25,50,50,8/21/2023,11/29/2023,5.31,5.33,5.3,,,,,,,,
8/22/2023,Tuesday,25,50,50,8/22/2023,11/30/2023,5.33,5.33,5.3,,,,,,,,
8/23/2023,Wednesday,25,50,50,8/23/2023,12/1/2023,5.39,5.33,5.3,,,,,,,,
8/24/2023,Thursday,25,50,50,8/24/2023,12/4/2023,5.37,5.33,5.3,,,,,,,,
8/25/2023,Friday,25,50,50,8/25/2023,12/5/2023,5.33,5.33,5.3,,,,,,,,
8/28/2023,Monday,25,50,50,8/28/2023,12/6/2023,5.32,5.33,5.3,,,,,,,,
8/29/2023,Tuesday,25,50,50,8/29/2023,12/7/2023,5.32,5.33,5.3,,,,,,,,
8/30/2023,Wednesday,25,50,50,8/30/2023,12/8/2023,5.32,5.33,5.3,,,,,,,,
8/31/2023,Thursday,25,50,50,8/31/2023,12/11/2023,5.32,5.33,5.3,,,,,,,,
9/1/2023,Friday,25,50,50,9/1/2023,12/12/2023,5.31,5.33,5.3,,,,,,,,
9/4/2023,Monday,25,50,50,9/4/2023,12/13/2023,5.31,5.33,5.3,,,,,,,,
9/5/2023,Tuesday,25,50,50,9/5/2023,12/14/2023,5.31,5.33,5.3,,,,,,,,
9/6/2023,Wednesday,25,50,50,9/6/2023,,,, ,,,,,,,,
9/7/2023,Thursday,25,50,50,9/7/2023,,,, ,,,,,,,,
9/8/2023,Friday,25,50,50,9/8/2023,,,, ,,,,,,,,
9/11/2023,Monday,25,50,50,9/11/2023,,,, ,,,,,,,,
9/12/2023,Tuesday,25,50,50,9/12/2023,,,, ,,,,,,,,
9/13/2023,Wednesday,25,50,50,9/13/2023,,,,,,,,,,,,
9/14/2023,Thursday,25,50,50,9/14/2023,,,,,,,,,,,,
9/15/2023,Friday,25,50,50,9/15/2023,,,,,,,,,,,,
9/18/2023,Monday,25,50,50,9/18/2023,,,,,,,,,,,,
9/19/2023,Tuesday,25,50,50,9/19/2023,,,,,,,,,,,,
9/20/2023,Wednesday,25,50,50,9/20/2023,,,,,,,,,,,,
9/21/2023,Thursday,25,50,50,9/21/2023,,,,,,,,,,,,
9/22/2023,Friday,25,50,50,9/22/2023,,,,,,,,,,,,
9/25/2023,Monday,25,50,50,9/25/2023,,,,,,,,,,,,
9/26/2023,Tuesday,25,50,50,9/26/2023,,,,,,,,,,,,
9/27/2023,Wednesday,25,50,50,9/27/2023,,,,,,,,,,,,
9/28/2023,Thursday,25,50,50,9/28/2023,,,,,,,,,,,,
9/29/2023,Friday,25,50,50,9/29/2023,,,,,,,,,,,,
10/2/2023,Monday,25,50,50,10/2/2023,,,,,,,,,,,,
10/3/2023,Tuesday,25,50,50,10/3/2023,,,,,,,,,,,,
10/4/2023,Wednesday,25,50,50,10/4/2023,,,,,,,,,,,,
10/5/2023,Thursday,25,50,50,10/5/2023,,,,,,,,,,,,
10/6/2023,Friday,25,50,50,10/6/2023,,,,,,,,,,,,
10/9/2023,Monday,25,50,50,10/9/2023,,,,,,,,,,,,
10/10/2023,Tuesday,25,50,50,10/10/2023,,,,,,,,,,,,
10/11/2023,Wednesday,25,50,50,10/11/2023,,,,,,,,,,,,
10/12/2023,Thursday,25,50,50,10/12/2023,,,,,,,,,,,,
10/13/2023,Friday,25,50,50,10/13/2023,,,,,,,,,,,,
10/16/2023,Monday,25,50,50,10/16/2023,,,,,,,,,,,,
10/17/2023,Tuesday,25,50,50,10/17/2023,,,,,,,,,,,,
10/18/2023,Wednesday,25,50,50,10/18/2023,,,,,,,,,,,,
10/19/2023,Thursday,25,50,50,10/19/2023,,,,,,,,,,,,
10/20/2023,Friday,25,50,50,10/20/2023,,,,,,,,,,,,
10/23/2023,Monday,25,50,50,10/23/2023,,,,,,,,,,,,
10/24/2023,Tuesday,25,50,50,10/24/2023,,,,,,,,,,,,
10/25/2023,Wednesday,25,50,50,10/25/2023,,,,,,,,,,,,
10/26/2023,Thursday,25,50,50,10/26/2023,,,,,,,,,,,,
10/27/2023,Friday,25,50,50,10/27/2023,,,,,,,,,,,,
10/30/2023,Monday,25,50,50,10/30/2023,,,,,,,,,,,,
10/31/2023,Tuesday,25,50,50,10/31/2023,,,,,,,,,,,,
11/1/2023,Wednesday,25,50,50,11/1/2023,,,,,,,,,,,,
11/2/2023,Thursday,25,50,50,11/2/2023,,,,,,,,,,,,
11/3/2023,Friday,25,50,50,11/3/2023,,,,,,,,,,,,
11/6/2023,Monday,25,50,50,11/6/2023,,,,,,,,,,,,
11/7/2023,Tuesday,25,50,50,11/7/2023,,,,,,,,,,,,
11/8/2023,Wednesday,25,50,50,11/8/2023,,,,,,,,,,,,
11/9/2023,Thursday,25,50,50,11/9/2023,,,,,,,,,,,,
11/10/2023,Friday,25,50,50,11/10/2023,,,,,,,,,,,,
11/13/2023,Monday,25,50,50,11/13/2023,,,,,,,,,,,,
11/14/2023,Tuesday,25,50,50,11/14/2023,,,,,,,,,,,,
11/15/2023,Wednesday,25,50,50,11/15/2023,,,,,,,,,,,,
11/16/2023,Thursday,25,50,50,11/16/2023,,,,,,,,,,,,
11/17/2023,Friday,25,50,50,11/17/2023,,,,,,,,,,,,
11/20/2023,Monday,25,50,50,11/20/2023,,,,,,,,,,,,
11/21/2023,Tuesday,25,50,50,11/21/2023,,,,,,,,,,,,
11/22/2023,Wednesday,25,50,50,11/22/2023,,,,,,,,,,,,
11/23/2023,Thursday,25,50,50,11/23/2023,,,,,,,,,,,,
11/24/2023,Friday,25,50,50,11/24/2023,,,,,,,,,,,,
11/27/2023,Monday,25,50,50,11/27/2023,,,,,,,,,,,,
11/28/2023,Tuesday,25,50,50,11/28/2023,,,,,,,,,,,,
11/29/2023,Wednesday,25,50,50,11/29/2023,,,,,,,,,,,,
11/30/2023,Thursday,25,50,50,11/30/2023,,,,,,,,,,,,
12/1/2023,Friday,25,50,50,12/1/2023,,,,,,,,,,,,
12/4/2023,Monday,25,50,50,12/4/2023,,,,,,,,,,,,
12/5/2023,Tuesday,25,50,50,12/5/2023,,,,,,,,,,,,
12/6/2023,Wednesday,25,50,50,12/6/2023,,,,,,,,,,,,
12/7/2023,Thursday,25,50,50,12/7/2023,,,,,,,,,,,,
12/8/2023,Friday,25,50,50,12/8/2023,,,,,,,,,,,,
12/11/2023,Monday,25,50,50,12/11/2023,,,,,,,,,,,,
12/12/2023,Tuesday,25,50,50,12/12/2023,,,,,,,,,,,,
12/13/2023,Wednesday,25,50,50,12/13/2023,,,,,,,,,,,,
12/14/2023,Thursday,25,50,50,12/14/2023,,,,,,,,,,,,
