Date,DFEDTARL,DFEDTARU,IORR,Dater,SOFR,EFFR,RRPONTSYAWARD
5/13/2020,0,0.25,0.1,4/5/2022,0.3,0.33,0.3
5/14/2020,0,0.25,0.1,4/6/2022,0.3,0.33,0.3
5/15/2020,0,0.25,0.1,4/7/2022,0.3,0.33,0.3
5/16/2020,0,0.25,0.1,4/8/2022,0.3,0.33,0.3
5/17/2020,0,0.25,0.1,4/11/2022,0.3,0.33,0.3
5/18/2020,0,0.25,0.1,4/12/2022,0.29,0.33,0.3
5/19/2020,0,0.25,0.1,4/13/2022,0.29,0.33,0.3
5/20/2020,0,0.25,0.1,4/14/2022,0.29,0.33,0.3
5/21/2020,0,0.25,0.1,4/15/2022,NA,0.33,#N/A
5/22/2020,0,0.25,0.1,4/18/2022,0.29,0.33,0.3
5/23/2020,0,0.25,0.1,4/19/2022,0.28,0.33,0.3
5/24/2020,0,0.25,0.1,4/20/2022,0.27,0.33,0.3
5/25/2020,0,0.25,0.1,4/21/2022,0.26,0.33,0.3
5/26/2020,0,0.25,0.1,4/22/2022,0.27,0.33,0.3
5/27/2020,0,0.25,0.1,4/25/2022,0.27,0.33,0.3
5/28/2020,0,0.25,0.1,4/26/2022,0.27,0.33,0.3
5/29/2020,0,0.25,0.1,4/27/2022,0.28,0.33,0.3
5/30/2020,0,0.25,0.1,4/28/2022,0.28,0.33,0.3
5/31/2020,0,0.25,0.1,4/29/2022,0.28,0.33,0.3
6/1/2020,0,0.25,0.1,5/2/2022,0.3,0.33,0.3
6/2/2020,0,0.25,0.1,5/3/2022,0.3,0.33,0.3
6/3/2020,0,0.25,0.1,5/4/2022,0.3,0.33,0.3
6/4/2020,0,0.25,0.1,5/5/2022,0.79,0.83,0.8
6/5/2020,0,0.25,0.1,5/6/2022,0.78,0.83,0.8
6/6/2020,0,0.25,0.1,5/9/2022,0.78,0.83,0.8
6/7/2020,0,0.25,0.1,5/10/2022,0.78,0.83,0.8
6/8/2020,0,0.25,0.1,5/11/2022,0.78,0.83,0.8
6/9/2020,0,0.25,0.1,5/12/2022,0.79,0.83,0.8
6/10/2020,0,0.25,0.1,5/13/2022,0.79,0.83,0.8
6/11/2020,0,0.25,0.1,5/16/2022,0.8,0.83,0.8
6/12/2020,0,0.25,0.1,5/17/2022,0.8,0.83,0.8
6/13/2020,0,0.25,0.1,5/18/2022,0.79,0.83,0.8
6/14/2020,0,0.25,0.1,5/19/2022,0.79,0.83,0.8
6/15/2020,0,0.25,0.1,5/20/2022,0.78,0.83,0.8
6/16/2020,0,0.25,0.1,5/23/2022,0.78,0.83,0.8
6/17/2020,0,0.25,0.1,5/24/2022,0.78,0.83,0.8
6/18/2020,0,0.25,0.1,5/25/2022,0.78,0.83,0.8
6/19/2020,0,0.25,0.1,5/26/2022,0.78,0.83,0.8
6/20/2020,0,0.25,0.1,5/27/2022,0.78,0.83,0.8
6/21/2020,0,0.25,0.1,5/31/2022,0.79,0.83,0.8
6/22/2020,0,0.25,0.1,6/1/2022,0.8,0.83,0.8
6/23/2020,0,0.25,0.1,6/2/2022,0.79,0.83,0.8
6/24/2020,0,0.25,0.1,6/3/2022,0.78,0.83,0.8
6/25/2020,0,0.25,0.1,6/6/2022,0.78,0.83,0.8
6/26/2020,0,0.25,0.1,6/7/2022,0.77,0.83,0.8
6/27/2020,0,0.25,0.1,6/8/2022,0.76,0.83,0.8
6/28/2020,0,0.25,0.1,6/9/2022,0.75,0.83,0.8
6/29/2020,0,0.25,0.1,6/10/2022,0.75,0.83,0.8
6/30/2020,0,0.25,0.1,6/13/2022,0.73,0.83,0.8
7/1/2020,0,0.25,0.1,6/14/2022,0.69,0.83,0.8
7/2/2020,0,0.25,0.1,6/15/2022,0.7,0.83,0.8
7/3/2020,0,0.25,0.1,6/16/2022,1.45,1.58,1.55
7/4/2020,0,0.25,0.1,6/17/2022,1.45,1.58,1.55
7/5/2020,0,0.25,0.1,6/21/2022,1.45,1.58,1.55
7/6/2020,0,0.25,0.1,6/22/2022,1.45,1.58,1.55
7/7/2020,0,0.25,0.1,6/23/2022,1.44,1.58,1.55
7/8/2020,0,0.25,0.1,6/24/2022,1.46,1.58,1.55
7/9/2020,0,0.25,0.1,6/27/2022,1.5,1.58,1.55
7/10/2020,0,0.25,0.1,6/28/2022,1.52,1.58,1.55
7/11/2020,0,0.25,0.1,6/29/2022,1.51,1.58,1.55
7/12/2020,0,0.25,0.1,6/30/2022,1.5,1.58,1.55
7/13/2020,0,0.25,0.1,7/1/2022,1.52,1.58,1.55
7/14/2020,0,0.25,0.1,7/5/2022,1.54,1.58,1.55
7/15/2020,0,0.25,0.1,7/6/2022,1.54,1.58,1.55
7/16/2020,0,0.25,0.1,7/7/2022,1.54,1.58,1.55
7/17/2020,0,0.25,0.1,7/8/2022,1.53,1.58,1.55
7/18/2020,0,0.25,0.1,7/11/2022,1.53,1.58,1.55
7/19/2020,0,0.25,0.1,7/12/2022,1.54,1.58,1.55
7/20/2020,0,0.25,0.1,7/13/2022,1.53,1.58,1.55
7/21/2020,0,0.25,0.1,7/14/2022,1.53,1.58,1.55
7/22/2020,0,0.25,0.1,7/15/2022,1.54,1.58,1.55
7/23/2020,0,0.25,0.1,7/18/2022,1.54,1.58,1.55
7/24/2020,0,0.25,0.1,7/19/2022,1.54,1.58,1.55
7/25/2020,0,0.25,0.1,7/20/2022,1.53,1.58,1.55
7/26/2020,0,0.25,0.1,7/21/2022,1.53,1.58,1.55
7/27/2020,0,0.25,0.1,7/22/2022,1.52,1.58,1.55
7/28/2020,0,0.25,0.1,7/25/2022,1.53,1.58,1.55
7/29/2020,0,0.25,0.1,7/26/2022,1.53,1.58,1.55
7/30/2020,0,0.25,0.1,7/27/2022,1.53,1.58,1.55
7/31/2020,0,0.25,0.1,7/28/2022,2.28,2.33,2.3
8/1/2020,0,0.25,0.1,7/29/2022,2.27,2.32,2.3
8/2/2020,0,0.25,0.1,8/1/2022,2.28,2.33,2.3
8/3/2020,0,0.25,0.1,8/2/2022,2.3,2.33,2.3
8/4/2020,0,0.25,0.1,8/3/2022,2.29,2.33,2.3
8/5/2020,0,0.25,0.1,8/4/2022,2.29,2.33,2.3
8/6/2020,0,0.25,0.1,8/5/2022,2.28,2.33,2.3
8/7/2020,0,0.25,0.1,8/8/2022,2.28,2.33,2.3
8/8/2020,0,0.25,0.1,8/9/2022,2.29,2.33,2.3
8/9/2020,0,0.25,0.1,8/10/2022,2.28,2.33,2.3
8/10/2020,0,0.25,0.1,8/11/2022,2.28,2.33,2.3
8/11/2020,0,0.25,0.1,8/12/2022,2.28,2.33,2.3
8/12/2020,0,0.25,0.1,8/15/2022,2.29,2.33,2.3
8/13/2020,0,0.25,0.1,8/16/2022,2.29,2.33,2.3
8/14/2020,0,0.25,0.1,8/17/2022,2.29,2.33,2.3
8/15/2020,0,0.25,0.1,8/18/2022,2.28,2.33,2.3
8/16/2020,0,0.25,0.1,8/19/2022,2.28,2.33,2.3
8/17/2020,0,0.25,0.1,8/22/2022,2.28,2.33,2.3
8/18/2020,0,0.25,0.1,8/23/2022,2.27,2.33,2.3
8/19/2020,0,0.25,0.1,8/24/2022,2.27,2.33,2.3
8/20/2020,0,0.25,0.1,8/25/2022,2.28,2.33,2.3
8/21/2020,0,0.25,0.1,8/26/2022,2.28,2.33,2.3
8/22/2020,0,0.25,0.1,8/29/2022,2.28,2.33,2.3
8/23/2020,0,0.25,0.1,8/30/2022,2.29,2.33,2.3
8/24/2020,0,0.25,0.1,8/31/2022,2.29,2.33,2.3
8/25/2020,0,0.25,0.1,9/1/2022,2.29,2.33,2.3
8/26/2020,0,0.25,0.1,9/2/2022,2.29,2.33,2.3
8/27/2020,0,0.25,0.1,9/6/2022,2.29,2.33,2.3
8/28/2020,0,0.25,0.1,9/7/2022,2.28,2.33,2.3
8/29/2020,0,0.25,0.1,9/8/2022,2.28,2.33,2.3
8/30/2020,0,0.25,0.1,9/9/2022,2.28,2.33,2.3
8/31/2020,0,0.25,0.1,9/12/2022,2.28,2.33,2.3
9/1/2020,0,0.25,0.1,9/13/2022,2.28,2.33,2.3
9/2/2020,0,0.25,0.1,9/14/2022,2.27,2.33,2.3
9/3/2020,0,0.25,0.1,9/15/2022,2.28,2.33,2.3
9/4/2020,0,0.25,0.1,9/16/2022,2.27,2.33,2.3
9/5/2020,0,0.25,0.1,9/19/2022,2.27,2.33,2.3
9/6/2020,0,0.25,0.1,9/20/2022,2.26,2.33,2.3
9/7/2020,0,0.25,0.1,9/21/2022,2.25,2.33,2.3
9/8/2020,0,0.25,0.1,9/22/2022,2.99,3.08,3.05
9/9/2020,0,0.25,0.1,9/23/2022,2.99,3.08,3.05
9/10/2020,0,0.25,0.1,9/26/2022,2.99,3.08,3.05
9/11/2020,0,0.25,0.1,9/27/2022,2.98,3.08,3.05
9/12/2020,0,0.25,0.1,9/28/2022,2.98,3.08,3.05
9/13/2020,0,0.25,0.1,9/29/2022,2.96,3.08,3.05
9/14/2020,0,0.25,0.1,9/30/2022,2.98,3.08,3.05
9/15/2020,0,0.25,0.1,10/3/2022,3,3.08,3.05
9/16/2020,0,0.25,0.1,10/4/2022,3.04,3.08,3.05
9/17/2020,0,0.25,0.1,10/5/2022,3.04,3.08,3.05
9/18/2020,0,0.25,0.1,10/6/2022,3.05,3.08,3.05
9/19/2020,0,0.25,0.1,10/7/2022,3.05,3.08,3.05
9/20/2020,0,0.25,0.1,10/11/2022,3.05,3.08,3.05
9/21/2020,0,0.25,0.1,10/12/2022,3.04,3.08,3.05
9/22/2020,0,0.25,0.1,10/13/2022,3.04,3.08,3.05
9/23/2020,0,0.25,0.1,10/14/2022,3.04,3.08,3.05
9/24/2020,0,0.25,0.1,10/17/2022,3.05,3.08,3.05
9/25/2020,0,0.25,0.1,10/18/2022,3.04,3.08,3.05
9/26/2020,0,0.25,0.1,10/19/2022,3.04,3.08,3.05
9/27/2020,0,0.25,0.1,10/20/2022,3.03,3.08,3.05
9/28/2020,0,0.25,0.1,10/21/2022,3.02,3.08,3.05
9/29/2020,0,0.25,0.1,10/24/2022,3.01,3.08,3.05
9/30/2020,0,0.25,0.1,10/25/2022,3.02,3.08,3.05
10/1/2020,0,0.25,0.1,10/26/2022,3.03,3.08,3.05
10/2/2020,0,0.25,0.1,10/27/2022,3.04,3.08,3.05
10/3/2020,0,0.25,0.1,10/28/2022,3.05,3.08,3.05
10/4/2020,0,0.25,0.1,10/31/2022,3.05,3.08,3.05
10/5/2020,0,0.25,0.1,11/1/2022,3.05,3.08,3.05
10/6/2020,0,0.25,0.1,11/2/2022,3.05,3.08,3.05
10/7/2020,0,0.25,0.1,11/3/2022,3.8,3.83,3.8
10/8/2020,0,0.25,0.1,11/4/2022,3.8,3.83,3.8
10/9/2020,0,0.25,0.1,11/7/2022,3.78,3.83,3.8
10/10/2020,0,0.25,0.1,11/8/2022,3.78,3.83,3.8
10/11/2020,0,0.25,0.1,11/9/2022,3.78,3.83,3.8
10/12/2020,0,0.25,0.1,11/10/2022,3.78,3.83,3.8
10/13/2020,0,0.25,0.1,11/14/2022,3.79,3.83,3.8
10/14/2020,0,0.25,0.1,11/15/2022,3.8,3.83,3.8
10/15/2020,0,0.25,0.1,11/16/2022,3.81,3.83,3.8
10/16/2020,0,0.25,0.1,11/17/2022,3.8,3.83,3.8
10/17/2020,0,0.25,0.1,11/18/2022,3.8,3.83,3.8
10/18/2020,0,0.25,0.1,11/21/2022,3.8,3.83,3.8
10/19/2020,0,0.25,0.1,11/22/2022,3.8,3.83,3.8
10/20/2020,0,0.25,0.1,11/23/2022,3.79,3.83,3.8
10/21/2020,0,0.25,0.1,11/25/2022,3.8,3.83,3.8
10/22/2020,0,0.25,0.1,11/28/2022,3.8,3.83,3.8
10/23/2020,0,0.25,0.1,11/29/2022,3.81,3.83,3.8
10/24/2020,0,0.25,0.1,11/30/2022,3.82,3.83,3.8
10/25/2020,0,0.25,0.1,12/1/2022,3.82,3.83,3.8
10/26/2020,0,0.25,0.1,12/2/2022,3.81,3.83,3.8
10/27/2020,0,0.25,0.1,12/5/2022,3.81,3.83,3.8
10/28/2020,0,0.25,0.1,12/6/2022,3.8,3.83,3.8
10/29/2020,0,0.25,0.1,12/7/2022,3.8,3.83,3.8
10/30/2020,0,0.25,0.1,12/8/2022,3.8,3.83,3.8
10/31/2020,0,0.25,0.1,12/9/2022,3.8,3.83,3.8
11/1/2020,0,0.25,0.1,12/12/2022,3.8,3.83,3.8
11/2/2020,0,0.25,0.1,12/13/2022,3.8,3.83,3.8
11/3/2020,0,0.25,0.1,12/14/2022,3.8,3.83,3.8
11/4/2020,0,0.25,0.1,12/15/2022,4.32,4.33,4.3
11/5/2020,0,0.25,0.1,12/16/2022,4.32,4.33,4.3
11/6/2020,0,0.25,0.1,12/19/2022,4.3,4.33,4.3
11/7/2020,0,0.25,0.1,12/20/2022,4.3,4.33,4.3
11/8/2020,0,0.25,0.1,12/21/2022,4.3,4.33,4.3
11/9/2020,0,0.25,0.1,12/22/2022,4.3,4.33,4.3
11/10/2020,0,0.25,0.1,12/23/2022,4.3,4.33,4.3
11/11/2020,0,0.25,0.1,12/27/2022,4.3,4.33,4.3
11/12/2020,0,0.25,0.1,12/28/2022,4.3,4.33,4.3
11/13/2020,0,0.25,0.1,12/29/2022,4.3,4.33,4.3
11/14/2020,0,0.25,0.1,12/30/2022,4.3,4.33,4.3
11/15/2020,0,0.25,0.1,1/3/2023,4.31,4.33,4.3
11/16/2020,0,0.25,0.1,1/4/2023,4.3,4.33,4.3
11/17/2020,0,0.25,0.1,1/5/2023,4.31,4.33,4.3
11/18/2020,0,0.25,0.1,1/6/2023,4.31,4.33,4.3
11/19/2020,0,0.25,0.1,1/9/2023,4.31,4.33,4.3
11/20/2020,0,0.25,0.1,1/10/2023,4.31,4.33,4.3
11/21/2020,0,0.25,0.1,1/11/2023,4.3,4.33,4.3
11/22/2020,0,0.25,0.1,1/12/2023,4.3,4.33,4.3
11/23/2020,0,0.25,0.1,1/13/2023,4.3,4.33,4.3
11/24/2020,0,0.25,0.1,1/17/2023,4.31,4.33,4.3
11/25/2020,0,0.25,0.1,1/18/2023,4.3,4.33,4.3
11/26/2020,0,0.25,0.1,1/19/2023,4.31,4.33,4.3
11/27/2020,0,0.25,0.1,1/20/2023,4.3,4.33,4.3
11/28/2020,0,0.25,0.1,1/23/2023,4.3,4.33,4.3
11/29/2020,0,0.25,0.1,1/24/2023,4.3,4.33,4.3
11/30/2020,0,0.25,0.1,1/25/2023,4.31,4.33,4.3
12/1/2020,0,0.25,0.1,1/26/2023,4.3,4.33,4.3
12/2/2020,0,0.25,0.1,1/27/2023,4.3,4.33,4.3
12/3/2020,0,0.25,0.1,1/30/2023,4.3,4.33,4.3
12/4/2020,0,0.25,0.1,1/31/2023,4.31,4.33,4.3
12/5/2020,0,0.25,0.1,2/1/2023,4.31,4.33,4.3
12/6/2020,0,0.25,0.1,2/2/2023,4.56,4.58,4.55
12/7/2020,0,0.25,0.1,2/3/2023,4.55,4.58,4.55
12/8/2020,0,0.25,0.1,2/6/2023,4.55,4.58,4.55
12/9/2020,0,0.25,0.1,2/7/2023,4.55,4.58,4.55
12/10/2020,0,0.25,0.1,2/8/2023,4.55,4.58,4.55
12/11/2020,0,0.25,0.1,2/9/2023,4.55,4.57,4.55
12/12/2020,0,0.25,0.1,2/10/2023,4.55,4.58,4.55
12/13/2020,0,0.25,0.1,2/13/2023,4.55,4.58,4.55
12/14/2020,0,0.25,0.1,2/14/2023,4.55,4.58,4.55
12/15/2020,0,0.25,0.1,2/15/2023,4.55,4.58,4.55
12/16/2020,0,0.25,0.1,2/16/2023,4.55,4.58,4.55
12/17/2020,0,0.25,0.1,2/17/2023,4.55,4.58,4.55
12/18/2020,0,0.25,0.1,2/21/2023,4.55,4.58,4.55
12/19/2020,0,0.25,0.1,2/22/2023,4.55,4.58,4.55
12/20/2020,0,0.25,0.1,2/23/2023,4.55,4.58,4.55
12/21/2020,0,0.25,0.1,2/24/2023,4.55,4.58,4.55
12/22/2020,0,0.25,0.1,2/27/2023,4.55,4.57,4.55
12/23/2020,0,0.25,0.1,2/28/2023,4.55,4.57,4.55
12/24/2020,0,0.25,0.1,3/1/2023,4.55,4.58,4.55
12/25/2020,0,0.25,0.1,3/2/2023,4.55,4.57,4.55
12/26/2020,0,0.25,0.1,3/3/2023,4.55,4.57,4.55
12/27/2020,0,0.25,0.1,3/6/2023,4.55,4.57,4.55
12/28/2020,0,0.25,0.1,3/7/2023,4.55,4.57,4.55
12/29/2020,0,0.25,0.1,3/8/2023,4.55,4.57,4.55
12/30/2020,0,0.25,0.1,3/9/2023,4.55,4.57,4.55
12/31/2020,0,0.25,0.1,3/10/2023,4.55,4.57,4.55
1/1/2021,0,0.25,0.1,3/13/2023,4.55,4.58,4.55
1/2/2021,0,0.25,0.1,3/14/2023,4.55,4.58,4.55
1/3/2021,0,0.25,0.1,3/15/2023,4.58,4.58,4.55
1/4/2021,0,0.25,0.1,3/16/2023,4.57,4.58,4.55
1/5/2021,0,0.25,0.1,3/17/2023,4.55,4.58,4.55
1/6/2021,0,0.25,0.1,3/20/2023,4.55,4.58,4.55
1/7/2021,0,0.25,0.1,3/21/2023,4.55,4.58,4.55
1/8/2021,0,0.25,0.1,3/22/2023,4.55,4.58,4.55
1/9/2021,0,0.25,0.1,3/23/2023,4.8,4.83,4.8
1/10/2021,0,0.25,0.1,3/24/2023,4.8,4.83,4.8
1/11/2021,0,0.25,0.1,3/27/2023,4.81,4.83,4.8
1/12/2021,0,0.25,0.1,3/28/2023,4.84,4.83,4.8
1/13/2021,0,0.25,0.1,3/29/2023,4.83,4.83,4.8
1/14/2021,0,0.25,0.1,3/30/2023,4.82,4.83,4.8
1/15/2021,0,0.25,0.1,3/31/2023,4.87,4.83,4.8
1/16/2021,0,0.25,0.1,4/3/2023,4.84,4.83,4.8
1/17/2021,0,0.25,0.1,4/4/2023,4.83,4.83,4.8
1/18/2021,0,0.25,0.1,4/5/2023,4.81,4.83,4.8
1/19/2021,0,0.25,0.1,4/6/2023,4.81,4.83,4.8
1/20/2021,0,0.25,0.1,4/7/2023,NA,4.83,#N/A
1/21/2021,0,0.25,0.1,4/10/2023,4.81,4.83,4.8
1/22/2021,0,0.25,0.1,4/11/2023,4.8,4.83,4.8
1/23/2021,0,0.25,0.1,4/12/2023,4.8,4.83,4.8
1/24/2021,0,0.25,0.1,4/13/2023,4.8,4.83,4.8
1/25/2021,0,0.25,0.1,4/14/2023,4.8,4.83,4.8
1/26/2021,0,0.25,0.1,4/17/2023,4.8,4.83,4.8
1/27/2021,0,0.25,0.1,4/18/2023,4.8,4.83,4.8
1/28/2021,0,0.25,0.1,4/19/2023,4.8,4.83,4.8
1/29/2021,0,0.25,0.1,4/20/2023,4.8,4.83,4.8
1/30/2021,0,0.25,0.1,4/21/2023,4.8,4.83,4.8
1/31/2021,0,0.25,0.1,4/24/2023,4.8,4.83,4.8
2/1/2021,0,0.25,0.1,4/25/2023,4.8,4.83,4.8
2/2/2021,0,0.25,0.1,4/26/2023,4.8,4.83,4.8
2/3/2021,0,0.25,0.1,4/27/2023,4.81,4.83,4.8
2/4/2021,0,0.25,0.1,4/28/2023,4.81,4.83,4.8
2/5/2021,0,0.25,0.1,5/1/2023,4.81,4.83,4.8
2/6/2021,0,0.25,0.1,5/2/2023,4.81,4.83,4.8
2/7/2021,0,0.25,0.1,5/3/2023,4.81,4.83,4.8
2/8/2021,0,0.25,0.1,5/4/2023,5.06,5.08,5.05
2/9/2021,0,0.25,0.1,5/5/2023,5.06,5.08,5.05
2/10/2021,0,0.25,0.1,5/8/2023,5.06,5.08,5.05
2/11/2021,0,0.25,0.1,5/9/2023,5.06,5.08,5.05
2/12/2021,0,0.25,0.1,5/10/2023,5.06,5.08,5.05
2/13/2021,0,0.25,0.1,5/11/2023,5.05,5.08,5.05
2/14/2021,0,0.25,0.1,5/12/2023,5.05,5.08,5.05
2/15/2021,0,0.25,0.1,5/15/2023,5.06,5.08,5.05
2/16/2021,0,0.25,0.1,5/16/2023,5.05,5.08,5.05
2/17/2021,0,0.25,0.1,5/17/2023,5.05,5.08,5.05
2/18/2021,0,0.25,0.1,5/18/2023,5.05,5.08,5.05
2/19/2021,0,0.25,0.1,5/19/2023,5.05,5.08,5.05
2/20/2021,0,0.25,0.1,5/22/2023,5.05,5.08,5.05
2/21/2021,0,0.25,0.1,5/23/2023,5.05,5.08,5.05
2/22/2021,0,0.25,0.1,5/24/2023,5.05,5.08,5.05
2/23/2021,0,0.25,0.1,5/25/2023,5.06,5.08,5.05
2/24/2021,0,0.25,0.1,5/26/2023,5.06,5.08,5.05
2/25/2021,0,0.25,0.1,5/30/2023,5.06,5.08,5.05
2/26/2021,0,0.25,0.1,5/31/2023,5.08,5.08,5.05
2/27/2021,0,0.25,0.1,6/1/2023,5.08,5.08,5.05
2/28/2021,0,0.25,0.1,6/2/2023,5.07,5.08,5.05
3/1/2021,0,0.25,0.1,6/5/2023,5.06,5.08,5.05
3/2/2021,0,0.25,0.1,6/6/2023,5.05,5.08,5.05
3/3/2021,0,0.25,0.1,6/7/2023,5.05,5.08,5.05
3/4/2021,0,0.25,0.1,6/8/2023,5.05,5.08,5.05
3/5/2021,0,0.25,0.1,6/9/2023,5.05,5.08,5.05
3/6/2021,0,0.25,0.1,6/12/2023,5.05,5.08,5.05
3/7/2021,0,0.25,0.1,6/13/2023,5.05,5.08,5.05
3/8/2021,0,0.25,0.1,6/14/2023,5.05,5.08,5.05
3/9/2021,0,0.25,0.1,6/15/2023,5.06,5.07,5.05
3/10/2021,0,0.25,0.1,6/16/2023,5.05,5.08,5.05
3/11/2021,0,0.25,0.1,6/20/2023,5.05,5.07,5.05
3/12/2021,0,0.25,0.1,6/21/2023,5.05,5.07,5.05
3/13/2021,0,0.25,0.1,6/22/2023,5.05,5.07,5.05
3/14/2021,0,0.25,0.1,6/23/2023,5.05,5.07,5.05
3/15/2021,0,0.25,0.1,6/26/2023,5.05,5.07,5.05
3/16/2021,0,0.25,0.1,6/27/2023,5.05,5.07,5.05
3/17/2021,0,0.25,0.1,6/28/2023,5.06,5.07,5.05
3/18/2021,0,0.25,0.1,6/29/2023,5.06,5.07,5.05
3/19/2021,0,0.25,0.1,6/30/2023,5.09,5.08,5.05
3/20/2021,0,0.25,0.1,7/3/2023,5.06,5.08,5.05
3/21/2021,0,0.25,0.1,7/5/2023,5.06,5.08,5.05
3/22/2021,0,0.25,0.1,7/6/2023,5.06,5.08,5.05
3/23/2021,0,0.25,0.1,7/7/2023,5.06,5.08,5.05
3/24/2021,0,0.25,0.1,7/10/2023,5.06,5.07,5.05
3/25/2021,0,0.25,0.1,7/11/2023,5.06,5.08,5.05
3/26/2021,0,0.25,0.1,7/12/2023,5.05,5.08,5.05
3/27/2021,0,0.25,0.1,7/13/2023,5.06,5.08,5.05
3/28/2021,0,0.25,0.1,7/14/2023,5.05,5.08,5.05
3/29/2021,0,0.25,0.1,7/17/2023,5.06,5.08,5.05
3/30/2021,0,0.25,0.1,7/18/2023,5.06,5.08,5.05
3/31/2021,0,0.25,0.1,7/19/2023,5.05,5.08,5.05
4/1/2021,0,0.25,0.1,7/20/2023,5.06,5.08,5.05
4/2/2021,0,0.25,0.1,7/21/2023,5.05,5.08,5.05
4/3/2021,0,0.25,0.1,7/24/2023,5.05,5.08,5.05
4/4/2021,0,0.25,0.1,7/25/2023,5.06,5.08,5.05
4/5/2021,0,0.25,0.1,7/26/2023,5.06,5.08,5.05
4/6/2021,0,0.25,0.1,7/27/2023,5.31,5.33,5.3
4/7/2021,0,0.25,0.1,7/28/2023,5.3,5.33,5.3
4/8/2021,0,0.25,0.1,7/31/2023,5.31,5.33,5.3
4/9/2021,0,0.25,0.1,8/1/2023,5.31,5.33,5.3
4/10/2021,0,0.25,0.1,8/2/2023,5.3,5.33,5.3
4/11/2021,0,0.25,0.1,8/3/2023,5.3,5.33,5.3
4/12/2021,0,0.25,0.1,8/4/2023,5.3,5.33,5.3
4/13/2021,0,0.25,0.1,8/7/2023,5.3,5.33,5.3
4/14/2021,0,0.25,0.1,8/8/2023,5.3,5.33,5.3
4/15/2021,0,0.25,0.1,8/9/2023,5.3,5.33,5.3
4/16/2021,0,0.25,0.1,8/10/2023,5.3,5.33,5.3
4/17/2021,0,0.25,0.1,8/11/2023,5.3,5.33,5.3
4/18/2021,0,0.25,0.1,8/14/2023,5.3,5.33,5.3
4/19/2021,0,0.25,0.1,8/15/2023,5.3,5.33,5.3
4/20/2021,0,0.25,0.1,8/16/2023,5.3,5.33,5.3
4/21/2021,0,0.25,0.1,8/17/2023,5.3,5.33,5.3
4/22/2021,0,0.25,0.1,8/18/2023,5.3,5.33,5.3
4/23/2021,0,0.25,0.1,8/21/2023,5.3,5.33,5.3
4/24/2021,0,0.25,0.1,8/22/2023,5.3,5.33,5.3
4/25/2021,0,0.25,0.1,8/23/2023,5.3,5.33,5.3
4/26/2021,0,0.25,0.1,8/24/2023,5.3,5.33,5.3
4/27/2021,0,0.25,0.1,8/25/2023,5.3,5.33,5.3
4/28/2021,0,0.25,0.1,8/28/2023,5.3,5.33,5.3
4/29/2021,0,0.25,0.1,8/29/2023,5.3,5.33,5.3
4/30/2021,0,0.25,0.1,8/30/2023,5.3,5.33,5.3
5/1/2021,0,0.25,0.1,8/31/2023,5.31,5.33,5.3
5/2/2021,0,0.25,0.1,9/1/2023,5.31,5.33,5.3
5/3/2021,0,0.25,0.1,9/5/2023,5.31,5.33,5.3
5/4/2021,0,0.25,0.1,9/6/2023,5.3,5.33,5.3
5/5/2021,0,0.25,0.1,9/7/2023,5.31,5.33,5.3
5/6/2021,0,0.25,0.1,9/8/2023,5.3,5.33,5.3
5/7/2021,0,0.25,0.1,9/11/2023,5.3,5.33,5.3
5/8/2021,0,0.25,0.1,9/12/2023,5.3,5.33,5.3
5/9/2021,0,0.25,0.1,9/13/2023,5.3,5.33,5.3
5/10/2021,0,0.25,0.1,9/14/2023,5.3,5.33,5.3
5/11/2021,0,0.25,0.1,9/15/2023,5.31,5.33,5.3
5/12/2021,0,0.25,0.1,9/18/2023,5.31,5.33,5.3
5/13/2021,0,0.25,0.1,9/19/2023,5.31,5.33,5.3
5/14/2021,0,0.25,0.1,9/20/2023,5.3,5.33,5.3
5/15/2021,0,0.25,0.1,9/21/2023,5.3,5.33,5.3
5/16/2021,0,0.25,0.1,9/22/2023,5.3,5.33,5.3
5/17/2021,0,0.25,0.1,9/25/2023,5.31,5.33,5.3
5/18/2021,0,0.25,0.1,9/26/2023,5.31,5.33,5.3
5/19/2021,0,0.25,0.1,9/27/2023,5.32,5.33,5.3
5/20/2021,0,0.25,0.1,9/28/2023,5.31,5.33,5.3
5/21/2021,0,0.25,0.1,9/29/2023,5.31,5.33,5.3
5/22/2021,0,0.25,0.1,10/2/2023,5.32,5.33,5.3
5/23/2021,0,0.25,0.1,10/3/2023,5.33,5.33,5.3
5/24/2021,0,0.25,0.1,10/4/2023,5.32,5.33,5.3
5/25/2021,0,0.25,0.1,10/5/2023,5.32,5.33,5.3
5/26/2021,0,0.25,0.1,10/6/2023,5.31,5.33,5.3
5/27/2021,0,0.25,0.1,10/10/2023,5.31,5.33,5.3
5/28/2021,0,0.25,0.1,10/11/2023,5.31,5.33,5.3
5/29/2021,0,0.25,0.1,10/12/2023,5.31,5.33,5.3
5/30/2021,0,0.25,0.1,10/13/2023,5.31,5.33,5.3
5/31/2021,0,0.25,0.1,10/16/2023,5.31,5.33,5.3
6/1/2021,0,0.25,0.1,10/17/2023,5.31,5.33,5.3
6/2/2021,0,0.25,0.1,10/18/2023,5.3,5.33,5.3
6/3/2021,0,0.25,0.1,10/19/2023,5.3,5.33,5.3
